"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"1279","1569607_s_at",-1.87866245504687,-0.0349596079011385,-8.3870712254879,3.7706119204694e-11,1.08333266816429e-09,15.0744508291327,"ANKRD20A11P","ankyrin repeat domain 20 family member A11, pseudogene"
"1280","1569607_s_at",-1.87866245504687,-0.0349596079011385,-8.3870712254879,3.7706119204694e-11,1.08333266816429e-09,15.0744508291327,"ANKRD20A5P","ankyrin repeat domain 20 family member A5, pseudogene"
"1281","1569607_s_at",-1.87866245504687,-0.0349596079011385,-8.3870712254879,3.7706119204694e-11,1.08333266816429e-09,15.0744508291327,"ANKRD20A3P","ankyrin repeat domain 20 family member A3, pseudogene"
"1282","1569607_s_at",-1.87866245504687,-0.0349596079011385,-8.3870712254879,3.7706119204694e-11,1.08333266816429e-09,15.0744508291327,"ANKRD20A2P","ankyrin repeat domain 20 family member A2, pseudogene"
"1283","1569607_s_at",-1.87866245504687,-0.0349596079011385,-8.3870712254879,3.7706119204694e-11,1.08333266816429e-09,15.0744508291327,"ANKRD20A4P","ankyrin repeat domain 20 family member A4, pseudogene"
"2777","203726_s_at",-1.95663048435464,-0.539013939286395,-8.38721752449549,3.76864783877285e-11,1.08333266816429e-09,15.0749689721421,"LAMA3","laminin subunit alpha 3"
"9473","221870_at",-1.00719465537909,-0.0970405076369441,-8.38540736965509,3.79302198907502e-11,1.08919893515061e-09,15.0685578869159,"EHD2","EH domain containing 2"
"13643","235043_at",-0.893908844432963,-0.0359344506751764,-8.38129732021226,3.84895540209404e-11,1.10468050713644e-09,15.054000288147,"PABIR1","PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1"
"11238","226489_at",-1.24305585024441,-0.155084853701374,-8.37738194278775,3.90301137157039e-11,1.11960727565903e-09,15.0401310471264,"TMCC3","transmembrane and coiled-coil domain family 3"
"5944","211715_s_at",1.09910956449931,0.088737530379834,8.37655157104552,3.91457337168377e-11,1.12233507654331e-09,15.0371895184123,"BDH1","3-hydroxybutyrate dehydrogenase 1"
"12174","228789_at",-0.783881867809255,-0.0379153296219782,-8.3749850398263,3.9364794956643e-11,1.12802419510192e-09,15.0316400623847,"MTMR6","myotubularin related protein 6"
"9662","222411_s_at",0.757788483856049,0.141257765777943,8.37419687436279,3.94754767827624e-11,1.1306032965414e-09,15.0288479082209,"SSR3","signal sequence receptor subunit 3"
"3159","204565_at",0.88478276706331,0.180193181131614,8.37275554264825,3.96786931296331e-11,1.13582855856685e-09,15.0237417296872,"ACOT13","acyl-CoA thioesterase 13"
"9393","221686_s_at",0.720173250922682,0.123089986189017,8.36931052649041,4.01686884294829e-11,1.14925329140867e-09,15.0115365173161,"RECQL5","RecQ like helicase 5"
"11710","227620_at",-1.1866713163233,-0.242007023698245,-8.3688989621076,4.02276321969687e-11,1.15033775646928e-09,15.0100783437324,"SLC44A1","solute carrier family 44 member 1"
"14493","238613_at",-1.09843463615153,-0.197583111601422,-8.36809665299355,4.03427882890781e-11,1.15302767888413e-09,15.0072357248954,"MAP3K20","mitogen-activated protein kinase kinase kinase 20"
"5167","209607_x_at",-0.98406167875353,-0.236897731385538,-8.36756669819746,4.04190349950451e-11,1.15400038556349e-09,15.0053580442814,"SULT1A3","sulfotransferase family 1A member 3"
"5168","209607_x_at",-0.98406167875353,-0.236897731385538,-8.36756669819746,4.04190349950451e-11,1.15400038556349e-09,15.0053580442814,"SULT1A4","sulfotransferase family 1A member 4"
"5169","209607_x_at",-0.98406167875353,-0.236897731385538,-8.36756669819746,4.04190349950451e-11,1.15400038556349e-09,15.0053580442814,"SLX1A-SULT1A3","SLX1A-SULT1A3 readthrough (NMD candidate)"
"5170","209607_x_at",-0.98406167875353,-0.236897731385538,-8.36756669819746,4.04190349950451e-11,1.15400038556349e-09,15.0053580442814,"SLX1B-SULT1A4","SLX1B-SULT1A4 readthrough (NMD candidate)"
"14250","237231_at",-0.611859305182286,0.0060513700762011,-8.36764839581487,4.04072713868362e-11,1.15400038556349e-09,15.0056475081101,NA,NA
"9969","223246_s_at",0.926239986109974,0.0528963936354777,8.36632952247006,4.05975972459813e-11,1.15849354354072e-09,15.0009745319769,"STRBP","spermatid perinuclear RNA binding protein"
"10292","224229_s_at",-0.904357375508851,0.0949163229949494,-8.36116586815395,4.13514812605875e-11,1.17939083877028e-09,14.9826776648361,"AKT3","AKT serine/threonine kinase 3"
"4680","208662_s_at",0.803198325994995,0.10952601282594,8.36079329544991,4.14064179603949e-11,1.18034197183764e-09,14.9813574171078,"TTC3","tetratricopeptide repeat domain 3"
"2303","202668_at",-1.19906745065429,-0.132637205375921,-8.3600948129217,4.15096087851147e-11,1.18266694128512e-09,14.9788822487837,"EFNB2","ephrin B2"
"12094","228597_at",1.09077313794989,0.196483481122589,8.35796832676637,4.1825362592336e-11,1.19104255194582e-09,14.9713465350256,"MIS18A","MIS18 kinetochore protein A"
"6392","212758_s_at",-1.15803267974979,-0.175088075429207,-8.35694109602199,4.19787567532654e-11,1.1947884047292e-09,14.9677061782713,"ZEB1","zinc finger E-box binding homeobox 1"
"6856","213891_s_at",-1.33004527269702,-0.349740691041843,-8.35643767924947,4.20541374512388e-11,1.19631111610119e-09,14.9659221141529,"TCF4","transcription factor 4"
"13251","232510_s_at",0.758878770144812,0.137517713044031,8.35415481885451,4.23976816123833e-11,1.20545670418984e-09,14.9578316288421,"DPP3","dipeptidyl peptidase 3"
"569","1556037_s_at",-2.57333779405682,-0.67438052439946,-8.35295345056591,4.25796063003161e-11,1.20999998673066e-09,14.9535738124337,"HHIP","hedgehog interacting protein"
"11248","226507_at",0.715797059081021,0.0547626197000951,8.35103200580479,4.28722072200932e-11,1.21768204143304e-09,14.9467637265218,"PAK1","p21 (RAC1) activated kinase 1"
"3803","205863_at",-2.75161529891539,0.5046896935845,-8.35012566954898,4.30109270551494e-11,1.22095135840598e-09,14.9435513485781,"S100A12","S100 calcium binding protein A12"
"12464","229560_at",-1.56632638939794,-0.282848653359918,-8.34998840417538,4.30319756314278e-11,1.22095135840598e-09,14.9430648260844,"TLR8","toll like receptor 8"
"3170","204588_s_at",-1.12318405641956,-0.218962012764267,-8.34970009993229,4.30762185933214e-11,1.22157274460054e-09,14.9420429579518,"SLC7A7","solute carrier family 7 member 7"
"10492","224839_s_at",1.64438709423505,0.556327823015209,8.34913078371317,4.31637199233349e-11,1.22297258026745e-09,14.9400250507327,"GPT2","glutamic--pyruvic transaminase 2"
"11760","227742_at",2.55397087651744,0.417728783542376,8.3490879080081,4.31703169623445e-11,1.22297258026745e-09,14.9398730794127,"CLIC6","chloride intracellular channel 6"
"6072","212022_s_at",1.87036983101976,0.592355293844538,8.34866415960821,4.32355712846257e-11,1.22418687725889e-09,14.9383711120084,"MKI67","marker of proliferation Ki-67"
"3083","204401_at",2.07604854944866,0.338192586259824,8.34829863971176,4.32919385397046e-11,1.22514841597223e-09,14.9370755238547,"KCNN4","potassium calcium-activated channel subfamily N member 4"
"8082","218151_x_at",0.710478444743384,0.158397093073991,8.34387043234309,4.39807204113096e-11,1.24399683832817e-09,14.9213789382387,"SLC52A2","solute carrier family 52 member 2"
"13386","233252_s_at",0.894625785501493,-0.0451539861167517,8.3426127601498,4.41783469926927e-11,1.24894060073706e-09,14.9169206316382,"STRBP","spermatid perinuclear RNA binding protein"
"4327","207375_s_at",-0.787457260893309,-0.0725954559712715,-8.3417985391983,4.43067672922053e-11,1.25127711864738e-09,14.9140342488347,"IL15RA","interleukin 15 receptor subunit alpha"
"11295","226622_at",2.31979014544887,0.595029726187064,8.34182369729575,4.43027936969796e-11,1.25127711864738e-09,14.9141234340665,"MUC20","mucin 20, cell surface associated"
"10164","223700_at",1.31087527914748,0.342898670701436,8.34124981571317,4.43935246730911e-11,1.25308000077504e-09,14.9120890175738,"MND1","meiotic nuclear divisions 1"
"863","1559296_at",-0.976229312842974,0.0497885915741538,-8.33751216500992,4.49890406762661e-11,1.26923415839775e-09,14.8988384228186,"ADAMTS9-AS2","ADAMTS9 antisense RNA 2"
"10322","224397_s_at",-1.13590532971232,-0.0402507919796507,-8.33694492003744,4.50801190750831e-11,1.2711477619547e-09,14.8968273567153,"TMTC1","transmembrane O-mannosyltransferase targeting cadherins 1"
"13693","235183_at",-2.23286574027269,-0.495074146804539,-8.33661819368948,4.51326633248479e-11,1.271973385199e-09,14.8956689960612,"FILIP1","filamin A interacting protein 1"
"7538","216191_s_at",-2.12955053580469,-0.023606386988889,-8.33592906358522,4.52436916146818e-11,1.27378930949162e-09,14.8932257604668,"TRDV3","T cell receptor delta variable 3"
"8303","218603_at",-0.6683557554218,-0.112991673098333,-8.33600747442552,4.52310447127162e-11,1.27378930949162e-09,14.8935037592716,"HECA","hdc homolog, cell cycle regulator"
"11010","225993_at",0.606710249940857,0.0356115820091632,8.33506496312137,4.53832984360418e-11,1.27706219351034e-09,14.8901621381922,"EARS2","glutamyl-tRNA synthetase 2, mitochondrial"
"1935","201843_s_at",-2.03592186462017,-0.505213171138533,-8.33468144727708,4.54453992697429e-11,1.27815185446152e-09,14.8888023859124,"EFEMP1","EGF-like fibulin extracellular matrix protein 1"
"13749","235347_at",-0.729708011643512,-0.0289838740533352,-8.33432825751023,4.55026651717492e-11,1.27910448239866e-09,14.8875501451222,"LRCH3","leucine rich repeats and calponin homology domain containing 3"
"2679","203548_s_at",-2.55382603498268,-0.366537229978414,-8.33075746208428,4.6085724426017e-11,1.29416383307267e-09,14.8748893203793,"LPL","lipoprotein lipase"
"4213","207000_s_at",-0.900267328292169,-0.148851529478427,-8.33088510542762,4.60647531328675e-11,1.29416383307267e-09,14.8753419160141,"PPP3CC","protein phosphatase 3 catalytic subunit gamma"
"8774","219626_at",-0.643898796540038,-0.074831951913175,-8.33000826666177,4.62090080451479e-11,1.29695970989141e-09,14.8722328121653,"MAP7D3","MAP7 domain containing 3"
"8061","218112_at",0.625434539407374,0.066832387778055,8.32877032700181,4.64134443590309e-11,1.30202928185224e-09,14.8678432190688,"MRPS34","mitochondrial ribosomal protein S34"
"4257","207122_x_at",-0.993518581719081,-0.217136494573239,-8.32857963641493,4.64450162404082e-11,1.30224680150991e-09,14.8671670421792,"SULT1A2","sulfotransferase family 1A member 2"
"11265","226549_at",1.60059785948217,0.34174942438126,8.32764567845925,4.6599960292902e-11,1.30592149103763e-09,14.8638552480206,"SBK1","SH3 domain binding kinase 1"
"6207","212325_at",-1.72061851022329,0.131491551166948,-8.3264210601409,4.68039133383468e-11,1.31096514435149e-09,14.8595126838767,"LIMCH1","LIM and calponin homology domains 1"
"5559","210549_s_at",-1.71129488805224,0.207212302712544,-8.32421422060994,4.71737197609402e-11,1.32064676289268e-09,14.851686837763,"CCL23","C-C motif chemokine ligand 23"
"7166","214770_at",-1.52312008320375,-0.203484124033456,-8.3227880183574,4.7414274966075e-11,1.32670188524573e-09,14.8466290850185,"MSR1","macrophage scavenger receptor 1"
"10666","225269_s_at",-0.685753256096113,-0.0820119048429856,-8.32066057039217,4.77754036763051e-11,1.33612286240511e-09,14.8390842285104,"RBMS1","RNA binding motif single stranded interacting protein 1"
"4690","208678_at",-0.458719319292008,-0.0666836925561887,-8.32029959724371,4.78369519476127e-11,1.3371601982289e-09,14.8378040285077,"ATP6V1E1","ATPase H+ transporting V1 subunit E1"
"94","1552703_s_at",-1.19213650601,-0.204241039075549,-8.31871443332326,4.81081784452482e-11,1.34383310875808e-09,14.8321820961762,"CARD16","caspase recruitment domain family member 16"
"95","1552703_s_at",-1.19213650601,-0.204241039075549,-8.31871443332326,4.81081784452482e-11,1.34383310875808e-09,14.8321820961762,"CASP1","caspase 1"
"3225","204700_x_at",0.947254509082576,0.0899882987799463,8.31861739201855,4.81248326830967e-11,1.34383310875808e-09,14.8318379242728,"UTP25","UTP25 small subunit processome component"
"11330","226689_at",0.758069319087741,0.0457689660249654,8.31719329743853,4.83699041433588e-11,1.34931170494483e-09,14.8267870766814,"CISD2","CDGSH iron sulfur domain 2"
"11630","227417_at",-1.15589982259277,-0.218361806577806,-8.31719049531895,4.83703875938155e-11,1.34931170494483e-09,14.826777138239,"MTARC2","mitochondrial amidoxime reducing component 2"
"11033","226038_at",-1.22169242173325,-0.110256139859617,-8.31612421738786,4.85547061513197e-11,1.35376265110831e-09,14.8229952669275,"LONRF1","LON peptidase N-terminal domain and ring finger 1"
"11314","226658_at",-1.53302905510453,-0.0893346642181656,-8.31388297674005,4.89444375873921e-11,1.36393329515324e-09,14.8150457774088,"PDPN","podoplanin"
"12436","229500_at",1.18807786873918,0.199487431306261,8.31252979264895,4.91812661830025e-11,1.36983480823009e-09,14.8102459757092,"SLC30A9","solute carrier family 30 member 9"
"9127","220610_s_at",-0.549280678724294,-0.0593985872497686,-8.31236475818243,4.92102285885074e-11,1.36994360900033e-09,14.8096605825062,"LRRFIP2","LRR binding FLII interacting protein 2"
"5109","209493_at",-2.25369090899243,-0.497864019690758,-8.31151695289039,4.93592832535748e-11,1.37339379739908e-09,14.8066533046766,"PDZD2","PDZ domain containing 2"
"10626","225166_at",-0.95763088946786,-0.0558528144291841,-8.31134919793976,4.93888304359505e-11,1.37351694002319e-09,14.8060582495606,"ARHGAP18","Rho GTPase activating protein 18"
"7399","215626_at",-1.27904209955346,0.0368651190875194,-8.31102864559202,4.94453397783653e-11,1.37369103271449e-09,14.8049211907343,NA,NA
"15621","244780_at",2.54850456153557,0.0907825384580942,8.31107135882294,4.94378062189581e-11,1.37369103271449e-09,14.805072702934,"SGPP2","sphingosine-1-phosphate phosphatase 2"
"8241","218469_at",3.71376167688612,1.41123892213971,8.30844627133357,4.99029590998239e-11,1.38570050217515e-09,14.7957607625522,"GREM1","gremlin 1, DAN family BMP antagonist"
"3846","205954_at",-0.941129889729579,0.0513984846718458,-8.30714819068069,5.013459716535e-11,1.39142593909417e-09,14.7911559164469,"RXRG","retinoid X receptor gamma"
"8865","219862_s_at",0.851896354309969,0.128324375342695,8.30331568823049,5.08248249701009e-11,1.40986672006102e-09,14.7775596980264,"NARF","nuclear prelamin A recognition factor"
"11320","226670_s_at",1.5014672480612,0.269473661693949,8.30081147531567,5.12809861268362e-11,1.42179914629045e-09,14.7686751696609,"PABPC1L","poly(A) binding protein cytoplasmic 1 like"
"13152","232081_at",-1.23177901613154,-0.171265166691363,-8.30049386172356,5.13391353860832e-11,1.42268992764019e-09,14.7675482981282,"ABCG1","ATP binding cassette subfamily G member 1"
"7147","214724_at",-1.26046340527514,-0.143596882377083,-8.29860510198079,5.16863056007264e-11,1.43149266549833e-09,14.7608469593064,"DIXDC1","DIX domain containing 1"
"15265","242809_at",-2.27063699896785,0.655595781472912,-8.29848124263116,5.17091543549924e-11,1.43149266549833e-09,14.7604074962783,"IL1RL1","interleukin 1 receptor like 1"
"11946","228191_at",1.04867787431565,0.232664164571083,8.29728965369563,5.19294905888724e-11,1.43686482689605e-09,14.7561795867403,"FLVCR1","FLVCR choline and heme transporter 1"
"12039","228427_at",1.18711867883789,0.293401963594781,8.29693307833578,5.19956082229388e-11,1.43796655517915e-09,14.7549143924267,"FBXO16","F-box protein 16"
"1300","1569886_a_at",3.4135779088534,1.14606174077509,8.29647081891679,5.20814482935394e-11,1.43961232833633e-09,14.7532741984917,"GLB1L3","galactosidase beta 1 like 3"
"2297","202655_at",0.801823024642478,0.0496679011151837,8.29528841073417,5.23016669321936e-11,1.44496899419792e-09,14.7490786963494,"MANF","mesencephalic astrocyte derived neurotrophic factor"
"5035","209369_at",-1.92453712996165,-0.414999598476399,-8.29493504235974,5.23676619625447e-11,1.44606157464754e-09,14.7478248312465,"ANXA3","annexin A3"
"6409","212796_s_at",-0.787706953371288,-0.0799035356193814,-8.29387381479504,5.25663606808682e-11,1.45081563363274e-09,14.7440592003419,"TBC1D2B","TBC1 domain family member 2B"
"11828","227917_at",-1.12541141170228,-0.14171634426043,-8.29358429551043,5.26207003250919e-11,1.45158263888718e-09,14.7430318642674,"FAM86B2-DT","FAM86B2 divergent transcript"
"14080","236351_at",1.32714248022926,0.277852947129489,8.29207456375102,5.29049776707535e-11,1.45868868086155e-09,14.7376746061397,"DPP10-AS1","DPP10 antisense RNA 1"
"11132","226246_at",1.05267360227511,0.0655105670577909,8.29128210391966,5.30548129553477e-11,1.4620826100472e-09,14.7348625114719,"KCTD1","potassium channel tetramerization domain containing 1"
"6142","212188_at",-1.10486850548964,-0.171069109598203,-8.28986911160486,5.33230361581262e-11,1.46873400601791e-09,14.7298483079939,"KCTD12","potassium channel tetramerization domain containing 12"
"9277","221246_x_at",-0.732370679357533,-0.0401745822224951,-8.28796776435479,5.36861161431758e-11,1.47799013098093e-09,14.7231008867895,"TNS1","tensin 1"
"11208","226414_s_at",0.745787632156388,0.140997037764389,8.28719723112619,5.38339638711264e-11,1.48131453178351e-09,14.7203663787031,"ANAPC11","anaphase promoting complex subunit 11"
"12279","229083_at",-0.711072526063367,-0.0991628457335537,-8.2856486103422,5.41323488467537e-11,1.4887757410444e-09,14.7148704275848,"HNRNPA0","heterogeneous nuclear ribonucleoprotein A0"
"11998","228325_at",-1.91860451583054,-0.235992198466801,-8.28527318604743,5.42049350116298e-11,1.48927377977933e-09,14.7135380467057,"SPIDR","scaffold protein involved in DNA repair"
"13803","235497_at",-1.10722373786006,-0.212406581883149,-8.28539384050098,5.41815964844611e-11,1.48927377977933e-09,14.713966250455,"LINC01128","long intergenic non-protein coding RNA 1128"
